cartodb_id,the_geom,c_distri,n_distri,c_barri,n_barri,homes,dones,area,perim,coord_x,coord_y,web_1,web_2,web_3,web_4,created_at,updated_at
58,0106000020E61000000100000001030000000100000014000000F1A11C3D6DA0014027FBEE3338B9444090D67463C39D0140FD4A509A22B94440B4D808215F9D0140DB4D267C21B9444093FBD4FE329801404C70F3E7F7B844402ED51B1B0C990140917140F3AEB84440A212D9C60098014053B3803BADB84440BD6E8F98C395014069BDEE99AAB84440EAE7AA8C9493014095D53FF9A7B84440C1FB29249E900140A8182784A4B84440B807696F48910140B217F610C6B8444004C259D4BA910140C0CB96CEDBB844404A5558861C92014051E1C3C4EFB84440832F6EB7B492014077BE62500DB94440C6C83CDFE79301408489545C4CB944406CD7A414E195014086E3405556B9444035504FEF559C0140E86C200B7AB9444040EB2BE4B29D01408DB196D164B94440CC9C08200B9E01409FD397735FB94440B5F2A4EE659F01400F22DC7D49B94440F1A11C3D6DA0014027FBEE3338B94440,09,Sant Andreu,58,Baró de Viver,1237,1304,229918.434443,2236.43792612,433184.478577,4588761.88301,http://www.bcn.cat/santandreu,http://www.bcn.cat/estadistica/catala/dades/inf/anuari/index.htm,http://www.bcn.cat/estadistica/catala/dades/guiadt09/index.htm,http://www.bcn.cat/estadistica/catala/dades/inf/barris/a2011/barri58.pdf,2015-06-30,2015-06-30
56,0106000020E6100000010000000103000000010000009200000053744EE8F07F0140D66011F727BB4440CBE03AFCE97F0140EF26A2AB27BB444049829D8A0780014031CDBAFD0DBB44403B4DDB2736800140B670F5AFEBBA4440F9D37AE85D80014007ABF1BCDBBA4440DFE16646938001405076C787C9BA444062308420F28001404E61A2E6B7BA4440FEBDEE6B29810140F40262E5AEBA4440A312829383810140CEE339A8A4BA444058289FEBF08101409A32026999BA4440B873081B578201407E0AA67D93BA4440328AD4C6C8820140025F59AE8ABA44407852D143E981014015581B1D83BA44402D6877CB83810140B2D1A52F83BA44403A4796D1948001404B6AB7527FBA444005EBE2767B800140616ABA307EBA4440EB62CC0CA6800140158541247BBA44403217002121810140843883D570BA4440FEE523CD7D81014083E6BB7D67BA44406273896BA381014070E3C71F63BA4440EF0DD845D9810140F714F83B5CBA444075C37B00FB8101404FF58B4157BA44407D757FB30C820140F2441D9854BA4440A3FE16BB2D820140F9EE57684FBA44406B26ED1750820140F08BF05B49BA444067A4A3468C82014062EEAB433EBA444010CAD5B7478201400389875F3DBA4440F43C7C9AEB810140E327F2303CBA44408BD88116E381014017C374C83DBA44405F088235D1810140A036724041BA4440FF5829D3AB810140C531044148BA444043A80E1B84810140571B77E84EBA4440AFAD391D5B8101407E72360455BA44404629769234810140C7E19A545ABA4440DD445E23E98001401A8D9C1A63BA4440FD868D6DB88001402E35813068BA444099214434798001406332E3276EBA44400A3776F5348001405A7A380674BA44403C70AB8AFA7F0140F42FB36C78BA44404D3238D4DB7F0140B003DCBC7ABA444053CB44B2847F014078CC369080BA4440D51E2C3C127F014060FD427087BA4440F03D3137867E014052E37BEB8EBA44400A9AF7BD1D7E01403355B7D693BA44404EF735598A7D0140DB2216349ABA444033FBA740A87C01407AF1994CA3BA44408B9D4151EB7B01402564CF63AABA4440872A29A4647B014015802875AFBA444004FFB387D67A0140B247EAD0B4BA44405BB81E9D457A0140F19AC26ABABA44403A8CCBE27E790140CFBEB86CC2BA444057431DC7047901402A51FC91C7BA4440EA67FE0A7F780140B273675FCDBA4440219648A308780140254027B4D2BA44408DD8F58AE0770140B04A268CD4BA44401C4B5AB2A0770140941ABB77D7BA4440300EA20D3F77014019DD2D11DCBA4440AE59EB4AE6760140ACEB3062E0BA4440248BB38D89760140330DCD00E5BA4440C9F93E2407760140B9A311B7EBBA44401380B71C8C75014005BC6C64F2BA44407661FA772C7501402A9419CEF7BA4440600D89F6BD740140D8DF356AFEBA44403C322F7154740140DA5E3B0D05BB44402934DA7DC57301401887B2070FBB4440D0A38B02797301402024A20315BB44409EF23F0C6B7301403353591B16BB44402FFAB4B521730140404BA4281CBB44407740B6D9C37201408840A7A224BB4440F06C21197672014074D9B07E2CBB4440BB342E5628720140F3F4A68D34BB4440FC02BA09EB71014049217ACA3ABB44400413EE40A0710140E4A8848E42BB444001FE9AE831710140CCC051024DBB44405C8B82D4FD7001401037B27151BB444083FF7BBCDC7001409CD15E3A54BB44402F08C296AA700140599CEA2C58BB4440D2E48C363C7001405B58690760BB4440318E4E3F05700140F66B7AB563BB44405B9544DBA46F01407E8379DB69BB4440C40A82512C6F01401A5E1BC270BB4440A2481BA9186F01406CD128E271BB44400C23BED0C86E0140423CE26C76BB44400398F44B066F0140A918A52C77BB4440EF2B04D7276F01404473479D77BB4440AA92A7F52F700140B25208147BBB4440ED4CC2836E7101404D6AC0F67EBB44402482E68C7F710140E5001DF27FBB44407E863D177F710140CAF80D3A82BB44405CDD6BF66770014060779F939BBB4440EFEA57879D7001407AAB8CF79FBB4440D0C84DC3CC700140102C82B1A2BB44407F7BCD76F3700140FFBDC235A4BB4440F79A8C9E04710140E1B358E1A4BB44402587E98609710140CA73CB51A7BB444024608F76217101409FA6924DA7BB44406C5B972430710140DA219698ABBB44401B4631144271014038D4CEE1ABBB44406E82E12E647101405BC56533B3BB4440641696CF95710140AB4DAFC3B6BB444014758640A1710140F694B645BBBB4440487791225D71014017338192BABB444036B5C070C47001408F9CC0CBAEBB44400CFE38E4CE6F0140DA5D127AA6BB44405ED6DB32BD6F0140BD97352BA6BB4440537B5FB2A26F014099CBFB0CA6BB4440BF99E6257A6F0140718D0A91A6BB4440C4454988BF6E0140611FB0C1B3BB44407AA8F0EAA46E0140F6EF0210B6BB44409134C402706E01406998EE8CBEBB4440E5FEE375616E0140CB5DDF59D1BB44405B94A6C8516E01408A2A47BCDBBB4440E42D750A566E01405BD2496FDFBB4440AA926F476B6E014075EBE9CAE4BB444070E0126C017001406D125FA3D9BB44403A701CE7EE71014039E328F5DDBB44409DD992A93472014040F6381DDEBB444032ED699B9F720140F42CF65FDEBB4440A4C9CFAFE273014085ABFEB1E1BB4440D12B4273BD7401407CAE95BCE5BB444027E8449886750140109A853AE7BB444099224739B67501408430E741E7BB44402408A0C83C76014095B7127AE8BB4440A71145BE4D76014004B53A48EABB444003DCB948CB76014000C9DE3CECBB4440FB39442D0277014015F1EB44ECBB4440BCBC1956BD7701405FEBFEA7EEBB44404BF3EE500E780140080B6798EFBB44402158E50D6E780140D202EE53F0BB4440044F0C14D3780140DA4829A8F0BB4440E69006C34F790140AEA35B09F0BB44401D11BA2EBE790140960BB3CFEEBB44407A40158C047A0140D753F894EDBB4440035056AA777A0140476D65CFE8BB44409B7309A30F7B01409F01BD02E4BB4440B43831C1DB7B0140EC7AC687DEBB44403E1F61F53D7D01400C02BE80DEBB4440B3DC437C847D0140ECA3F836DEBB44400763E0737C7D0140190BDD76E2BB44403C7AA697B17D0140B949A6E7E1BB444057ED03A9FF7E014055927144E3BB4440675614E1097F014087B78157E3BB44404FEA2BA34E7F0140AC66EC12B3BB44408563A292477F014036680055A7BB4440294ABE6AAF7F0140C0F450C559BB444053744EE8F07F0140D66011F727BB4440,08,Nou Barris,56,Vallbona,658,690,597790.992229,4323.53972439,431962.939264,4590724.61694,http://www.bcn.cat/noubarris,http://www.bcn.cat/estadistica/catala/dades/inf/anuari/index.htm,http://www.bcn.cat/estadistica/catala/dades/guiadt08/index.htm,http://www.bcn.cat/estadistica/catala/dades/inf/barris/a2011/barri56.pdf,2015-06-30,2015-06-30
51,0106000020E6100000010000000103000000010000003F00000060CE9FECA766014080A0EF5932B844402FCF96552B650140E05517AF4AB8444097686D8EFF64014095670D6E4DB84440258F23EED264014077851D2650B8444093554635A56401406E3B2EDB52B84440C73F487F82640140AD2ADCB554B84440B38728885E640140804BB27F56B84440AC342F4139640140F1BFF73958B84440BEB0E8B012640140578712E459B8444051897838EB630140C1F8597A5BB84440A6DB4AA3C7630140DA552DE55CB8444037DE83E49563014085548EFB5EB844401DBAFB7983630140C833F0D45FB84440ECF62B936263014026078A5D61B844400DB280E242630140F807C0E562B8444029D48B82246301408EC5247964B84440ECDAD952076301406ABB4A1966B84440ECCDD45EEB62014015755EC567B84440FA1ED0DDD06201407688EC7969B844400F8B4007B96201407C3E14386BB84440FDD3D9EBA162014029F71A026DB844407D2536C38B620140C92231D36EB84440ED33299C76620140E53A88A970B84440800775156262014062FE1A9972B84440B62B2E354F6201407DB71A9174B84440F1ADB5F93D620140EA8F9A9176B8444074C221AC306201408D9B589178B84440A6A140D322620140D8B23E0D7BB844404ADA8ACFF4610140AB23832184B8444078F273CCC9610140ECFD142691B84440FE91EE94C56101406386462A92B84440BCABCFD0B96101401F62F3FF94B84440298C90779D6101401322502E98B84440504542CEC95F014055B7CA83BFB84440B9299A458B620140B174BA37D0B8444042310179E4640140D306FD6EDEB844402C5FFF6FE2660140B2112D12EBB8444038F65CEB24670140B5309D81ECB84440EDE4C3318F6701400C12F5CCEEB84440718B0CC0EA68014063EEB769F6B84440AD821B92826A0140CB5D2AE8FEB84440F5DF963A256D0140D5200F560AB94440D3AFFE5F656F01401E488F6E12B94440957505DE816F01403360F82A19B94440F95171D5D76F0140F574E7421AB9444063B9A286DF6F0140B3DF37561AB944404E934C4E826F0140F2CC1F870DB94440F11016DC276F01409AC094D100B944406ED585506F6E01400A2247E3E6B84440CFCD9C514D6E0140D91AC8EDE1B844402E119458626D0140B5598BA7BFB844406A11F79C506D01403180811EBDB84440334F8729876C0140C2536A50A0B84440ADD58AB33D6C0140FEF80FD597B84440D88F2298F26B0140E68520D991B8444005B70BDBAD6B0140E38F0C5F8CB84440AA619FDF426B01408075BF7684B84440B60AED0BC86A0140AFD9B19E7BB844401D3ABE38BA690140C7E32E3168B84440C93BA22FDC680140F05B817B58B84440E1FC66059D680140CA7A540354B84440B5AB40503667014081DA34043CB8444060CE9FECA766014080A0EF5932B84440,08,Nou Barris,51,Verdun,5669,6625,237435.830951,2179.70808452,431228.34312,4588434.48591,http://www.bcn.cat/noubarris,http://www.bcn.cat/estadistica/catala/dades/inf/anuari/index.htm,http://www.bcn.cat/estadistica/catala/dades/guiadt08/index.htm,http://www.bcn.cat/estadistica/catala/dades/inf/barris/a2011/barri51.pdf,2015-06-30,2015-06-30
52,0106000020E610000001000000010300000001000000410000002477353BD17B0140D54E0E4849B84440308D1C9ECC77014022E0139E41B8444031067AA1217401401454E8903AB8444010BA9B8DBC7301401FE9853A3AB84440636453112D710140616B943735B8444018F2E10CE57001409D9CF1A434B84440CAE34019296F01408D38141D31B8444079AEE9A82E6E01409420CC112FB8444035E1C950626D01400EC0D0662DB8444049274B5B9D69014012E05E8625B84440A2A1D98A1F690140FD84A78024B8444095294DC830660140B25C86661EB8444000527DEC2F6601409A289A9C1EB8444003AE8A552A66014092BA56601FB84440E595E912216601404DDA024320B84440CA54074A1F6601401142DB5D20B84440494DC8F71B6601400DD4339720B84440FD913638166601407C060FFE20B8444012052F7C1166014074ADC54821B844402CACAF630C6601408EEEF78F21B844409DB057F00666014083A192D321B84440E3954A5901660140B36F0A1122B84440BDC29BD2FA65014089E9C24F22B84440F7D6094BF9650140EB1A7D5D22B84440528DB7BBD1650140C21477F723B84440E54C31232566014073D1257929B8444060CE9FECA766014080A0EF5932B84440B5AB40503667014081DA34043CB84440E1FC66059D680140CA7A540354B84440C93BA22FDC680140F05B817B58B844401D3ABE38BA690140C7E32E3168B84440B60AED0BC86A0140AFD9B19E7BB84440AA619FDF426B01408075BF7684B8444005B70BDBAD6B0140E38F0C5F8CB84440D88F2298F26B0140E68520D991B84440ADD58AB33D6C0140FEF80FD597B84440334F8729876C0140C2536A50A0B844406A11F79C506D01403180811EBDB844402E119458626D0140B5598BA7BFB84440CFCD9C514D6E0140D91AC8EDE1B844406ED585506F6E01400A2247E3E6B84440F11016DC276F01409AC094D100B944404E934C4E826F0140F2CC1F870DB9444063B9A286DF6F0140B3DF37561AB94440ABD7B7D48B7101407145598B1EB9444002522EF28C730140EFA706D622B9444027FCD1F671750140E8403CE026B944400095DB3DB17701407D76FE462BB944402954B7EC807A0140572A9B6B2FB944409190D530527D0140C5D3C55133B944404C2AC5CD3C7E0140B65C79A334B9444030635F61B47E014078EC8EAF35B9444097FB4ABE377F0140F006748436B94440013C1D089F7F01402248B9C836B94440FA4A77F86B800140C1F1A01837B9444035B6E3D1468001401BC5A3A333B94440DC75A603B97F0140842A5CA910B94440F363C93F7C7E0140C10045E5D2B84440864A8ADAEE7D014098AFCA52B7B844402B86FB4B867D0140CB2D47EFA2B84440640A01E78B7D0140A7630FE99EB84440CE4ED331917D01409E0CB85A9BB84440521565C0927D01409C9325B899B8444040046FA28A7C0140D23DAF846AB844402477353BD17B0140D54E0E4849B84440,08,Nou Barris,52,la Prosperitat,12498,13797,594805.224583,3369.35708276,431759.245476,4588425.51038,http://www.bcn.cat/noubarris,http://www.bcn.cat/estadistica/catala/dades/inf/anuari/index.htm,http://www.bcn.cat/estadistica/catala/dades/guiadt08/index.htm,http://www.bcn.cat/estadistica/catala/dades/inf/barris/a2011/barri52.pdf,2015-06-30,2015-06-30
53,0106000020E610000001000000010300000001000000A5000000F43C7C9AEB810140E327F2303CBA4440437A668F268201401C82219A30BA44405224B0269D8201409AA46AC315BA44408400A8D3C882014021E501E505BA4440D8D80191ED820140ED8975E7F2B94440DF6C28D1EB8201408CE236EFEFB944409955A3E7E3820140D4BF92CDDCB944409DC50B01C88201400E39C79FC9B944407BFAEE0CC0820140B24B2538C5B94440FE6B2F98A582014015F5D4A6B4B94440E5D86F714E8201407267F1A099B944408F894B48FD810140846BF67685B94440482CD359DB81014006389E497EB94440BD692105AA810140B50A117575B9444051D8587A748101409BB149DF6BB94440B89E71447D8001405142A4B438B94440FA4A77F86B800140C1F1A01837B94440013C1D089F7F01402248B9C836B9444097FB4ABE377F0140F006748436B9444030635F61B47E014078EC8EAF35B944404C2AC5CD3C7E0140B65C79A334B944409190D530527D0140C5D3C55133B944402954B7EC807A0140572A9B6B2FB944400095DB3DB17701407D76FE462BB9444027FCD1F671750140E8403CE026B9444002522EF28C730140EFA706D622B94440ABD7B7D48B7101407145598B1EB9444063B9A286DF6F0140B3DF37561AB94440DA4DA9CD367001408D470DE823B94440E38037AD2C710140C245083935B944408561C6737A7101408364A21F3BB94440E4B1AA9C58710140542E9B0A3EB94440CFCC7E8E4471014026B797F43EB94440DD879C471371014073166B3341B944407741E065F06F0140545C36B755B94440617B32A67E6F0140763CB72C57B94440C4F1D039276F0140698E668572B94440731D22E38C7001407677F81B90B944406CF3CA48FA700140C4C0B78F9FB9444043E8B3A1E0710140C57EBBC4AAB9444085E8FBA3D9720140C9804355B3B9444050D75410B9730140FE6E2171BEB944402C062674397401405AE53D33C4B9444067CFCBA987740140145C0922CAB94440149E9862DE74014075FE6E48CFB9444025D732E82475014051EBCBDED1B94440EB6C1C7FA57501406B844EA5D6B944403476E826C2750140E67A799BD9B94440712842C0C0760140D0C0A25BE4B9444071A298E01577014003ED764EE8B94440214D62562A77014062D1687AEAB944402AE536A41877014006FDC694EFB9444004DDC9A013770140166FF482F3B94440EDAADA0417770140C8A3EF71F7B944409DB35DD2317701404D3EA0FAFAB944407CCFB7FE55770140F181F6F4FEB9444053A627076C7701409A7FD2C401BA4440C893BEBD9A77014039BE116604BA44400F003BE6B57701400162BB9905BA444061084490E0770140060C41E306BA4440D155792427780140DB4538DC08BA4440FB30B0C356780140C5F4BD2F0BBA4440435DD49A7878014032F2FB570EBA4440DF94F33596780140526AEC2411BA4440BAEB12AEC47801406BC5E1C615BA4440C5595741E0780140D6FCDCF717BA444043374F5452790140982866C31FBA4440AA34BE2271790140F3F5F85622BA444010B5C84E8A790140C71FEDDF25BA444013CF9D2A9B7901405C135F1C2ABA44401FF11911A1790140E0E208B62CBA4440CA9AB3239D79014068C1E1D32DBA4440027AA404B479014069D273C62EBA4440D815D62CB8790140CF7DFB9C2FBA4440CF07DC02BC79014099B7A08430BA4440EED9B691BE790140D71EDF2031BA44401B8999B8C379014091B1902332BA4440FEABA089C9790140BCF68EB733BA4440F50293FFCA790140A32988CA34BA4440AFD2E50CC979014035C2E12536BA444001C6DB7EDE790140B76DD69B37BA4440EAFECF33EC79014036FE9F8738BA4440CE19342EFD790140C18B4F5239BA44403EB2605A0C7A0140B607ECD939BA4440BF13094F187A0140E02836453ABA4440BECF846F1C7A0140B0B4D0793ABA4440AC625D161F7A0140F25F629E3ABA4440D5AF127C217A01404DD838BF3ABA44408B50347A247A01402E1D45E93ABA4440BEB8DB4A277A01403FD6B40D3BBA4440E93E69E9297A014082078C2B3BBA4440F69D9480607A0140BE8533A83DBA44406097D4D6957A0140F04995363ABA4440F4388EACEC7B014013645FC843BA44402CECD5FA297D0140FB10B9BC4CBA4440AA0100FE397D0140B045C4864DBA4440D79B7B58517D01403E0972AD4EBA444060B6A24D6C7D0140FA75FBF24FBA4440D307D9CF857D014043A1202751BA44404435DDC89D7D0140F98AA94852BA444059CC604DC27D014017F7460F54BA44405309331FE47D014071D743B455BA44401BA54FFDF67D0140447BCE7857BA44401A258FBFB77E0140F1DFA6E260BA4440682F0B21D67E0140795C725E62BA444068AF3888EA7E014061FE925D63BA44401B536F4E127F014078A3CA4E65BA4440CA248AC4497F01403AFD91E061BA4440305DC9CE837F01404CEE02EB5DBA444020C8898AC57F0140D8384A2759BA444097FAC367EB7F01403215702B56BA44407B479A3108800140637FB7B653BA44404A0A3E19218001400F70926F51BA44401CDF1D342D80014079C7BAEB50BA4440740501E243800140F27DDBA04EBA44409C9303AD73800140AF7D7B2C4ABA4440A1F4C54BA6800140E5946ADB44BA4440157FA762DA8001401645CA103FBA44407F24669A0781014070B014B439BA4440739CF9ED2981014054A07FE834BA444070DF0E07438101407A09FC3F31BA4440D047823B4A810140744ACAFD2EBA4440F5D6C3F76781014022221CB429BA4440CCE27059848101403863A2D623BA44406DE1A39893810140B2FD18E81FBA44400A5796A79B810140283A02AE1DBA44409F16DECBA2810140C2F71B6C1BBA4440BBCA138CAC810140617BA46B18BA444014C96AE8B2810140853152BC15BA4440CD860513B68101405D754D5614BA4440D8794DA326820140384CD6E314BA4440DBA7587114820140AE2129751BBA44404559839F1082014084A22D711BBA444000B159E1008201409321E95920BA4440DC66CC2FF2810140ACF2B7D623BA4440A004E70AEF81014074ED1A8F24BA44404FB06A66DA810140BD93EE5B29BA4440C1B5568AB4810140C0C8B82230BA4440D85E7EAF7C810140334059B238BA4440B2289BFB478101407750DD5C3FBA4440307825B717810140BC82E17F44BA44404D7C0430C9800140A3FD0F174EBA4440757844C2AA800140294215D750BA44408841271F93800140F7F872DE52BA44406F8535807380014093C4798555BA44407293831056800140AA52EBEB57BA4440FFC5C6093C800140EE14EDF759BA4440456B487A048001406FEB6F265EBA444098CDF545EC7F0140A714A6BF5FBA4440424C7757D07F0140DE3B68AF61BA44404A06F405B97F01404C7A714F63BA44402B3C88DEA27F01407422FC9A64BA4440DB2679E3817F01407816458D66BA44409BDCBECC5D7F0140A1FDACA068BA44400A3776F5348001405A7A380674BA444099214434798001406332E3276EBA4440FD868D6DB88001402E35813068BA4440DD445E23E98001401A8D9C1A63BA44404629769234810140C7E19A545ABA4440AFAD391D5B8101407E72360455BA444043A80E1B84810140571B77E84EBA4440FF5829D3AB810140C531044148BA44405F088235D1810140A036724041BA44408BD88116E381014017C374C83DBA4440F43C7C9AEB810140E327F2303CBA4440,08,Nou Barris,53,la Trinitat Nova,3555,3914,560080.7503,3924.50965136,432002.272697,4589291.20616,http://www.bcn.cat/noubarris,http://www.bcn.cat/estadistica/catala/dades/inf/anuari/index.htm,http://www.bcn.cat/estadistica/catala/dades/guiadt08/index.htm,http://www.bcn.cat/estadistica/catala/dades/inf/barris/a2011/barri53.pdf,2015-06-30,2015-06-30
